,imdb_id,reviewer,review,index
608,tt6467266,Philip De Semlyen,"What Sing 2 does offer is more big musical numbers, lots of eye-popping animation and a sugar-high ending that will delight kids and U2 fans alike.",608
609,tt6467266,Ella Kemp,"There's no questioning the high-octane energy of Garth Jennings' star-studded ensemble, but the cacophony grows a little tiresome. The show can go on, but that doesn't mean it must.",609
610,tt6467266,Adrián Álvarez,At least you'll come out whistling. [Full review in Spanish],610
611,tt6467266,Christy Lemire,"It's a family thing, but there's not a lot for the whole family to enjoy.",611
612,tt6467266,Amy Nicholson,All glitz and no heart.,612
613,tt6467266,Catey Sullivan,Here's hoping this will be the rare franchise that continues to get better with each installment.,613
614,tt6467266,Brian Lowry,"It's empty calories, and a highly calculated musical sugar rush. Still, this franchise from Illumination doesn't really aspire to be anything more than fun, and on the most basic level, delivers just enough of it.",614
615,tt6467266,Peter Sobczynski,"If Sing 2 teaches [young viewers] anything, it is to plan for a future in negotiating music licensing for films -- hopefully for ones better than this one.",615
616,tt6467266,Nell Minow,Heart and humor that will delight young audiences while the parents will get a kick out of the eclectic mix of songs.,616
617,tt6467266,Sarah Jane,Sing 2 is better than the original. I wasn't actively hate-watching this one.,617
618,tt6467266,Johnny Oleksinski,"What makes ""Sing 2"" enjoyable are the tunes.",618
619,tt6467266,Randy Myers,Another insta-charmer about overcoming fears and stepping into the spotlight that will be a hit with the entire family.,619
620,tt6467266,Gary Goldstein,"It's a vibrant, amusing comedy whose story, from returning writer-director Garth Jennings, may be a bit overstuffed for its intended audience. Though that's not likely to hurt this peppy, often visually dazzling followup.",620
621,tt6467266,Kristen Page-Kirby,"A cinematic masterpiece it is not. But ""Sing 2""is good enough.",621
622,tt10838180,Liz Shannon Miller,"""A movie that is in direct conversation with itself and what came before, and while the routes it takes to get there are sledgehammer blunt at times, the points it raises are wild.""",622
623,tt10838180,Adam Kempenaar,So inside itself that it doesnt exhibit any actual interest in humanity.,623
624,tt10838180,Mark Kermode,None of the head-spinning revelations of the first...here's the thing: The Matrix really is a standalone film.,624
625,tt10838180,Scott Tobias,"A personal vision writ extremely large, with a still-singular graphic splendor and juicy themes of identity, consent, and the limits of conspiratorial thinking.",625
626,tt10838180,Amy Nicholson,I enjoyed thinking of this film more as a form of media criticism than I enjoyed watching it as a movie.,626
627,tt10838180,Claudia Puig,"It honors the legacy, but it feels more mature and lived-in.",627
628,tt10838180,Richard Brody,"Effortful explanations of original characters' reincarnation by different actors mix with sluggish world-building and reflexive riffs on fiction, reality, and nostalgia. What's more, the action is routine; the sense of wonder is missing.",628
629,tt10838180,Stephen Romei,"Matrix Revolutions was supposed to be the finale. It's good that it was not. Will Matrix Resurrections be the end? Maybe, maybe not. Fans will hope the star keeps checking his text messages.",629
630,tt10838180,Ty Burr,"With one exception, the action sequences in Resurrections are plentiful but perfunctory, as though Wachowski were fulfilling a contractual obligation. Instead, the movie's pulse resides with the characters and the feelings that flow between them.",630
631,tt10838180,Simran Hans,The romance between [Tiffany and Neo] has always been the molten core of the Matrix films; their power as a duo is what drives the story forward.,631
632,tt10838180,tt stern-enzi,"It will play with your mind for a long time. Totally worth it, fascinating to play these games.",632
633,tt10838180,James Berardinelli,"The Matrix Resurrections is a waste of time and money. For fans of the series, it's a betrayal that deserves to be ignored and forgotten as soon as possible.",633
634,tt10838180,John Wenzel,The question isn't whether this movie was necessary. It wasn't.,634
635,tt10838180,Peter Travers,"It's been 18 years between 'Matrix' sequels, but beneath the action chaos of warring computer codes are Keanu Reeves as Neo and Carrie-Anne Moss as Trinity, proving that they're still romantic icons of timeless cool in a movie that's a stone-cold trip.",635
636,tt10838180,Joe Morgenstern,"The Matrix Resurrections is a recycling dump of murky effects, indifferent action and a crazily cluttered, relentlessly repetitive narrative. It's Groundhog Day in cyberpunk.",636
637,tt10838180,Grace Lavery,This is an exultation of thoughtless mediocrity.,637
638,tt10838180,Lillian Crawford,The Wachowskis pioneered the modern cinema we know and love - it's fitting that The Matrix is back to resurrect it.,638
639,tt10838180,Noëlle D. Lilley,The Matrix Resurrections is a breath of fresh air in a time when reboots are a dime a dozen.,639
640,tt10838180,K. Austin Collins,"It is a Matrix movie that could only have come with twenty-plus years of hindsight -- and insight. I was moved, impressed -- far more than I expected to be. The emotional engineering of The Matrix Resurrections is exacting and rapturous.",640
641,tt10838180,Melanie McFarland,"The Matrix Resurrections is a better messenger and cultural analyst than a cinematic spectacle... It may not deliver the original's thrills, but at the least it'll start some conversations.",641
642,tt6856242,Stephen Romei,"Afterwards I had to check if, for example, Mata Hari seduced US president Woodrow Wilson. This did-it-happen? question holds the interest throughout what is otherwise just another well-made, well-acted spy caper.",642
643,tt6856242,Jake Wilson,"Tonally and thematically The King's Man is all over the place, in a way that lays bare the cynicism of Vaughn's own mission: to appear transgressive yet reassuringly conventional.",643
644,tt6856242,Simran Hans,"The tone lurches awkwardly from sweeping colonial melodrama to grim battle epic, camp, pseudo-Bond caper and crass, unfunny farce.",644
645,tt6856242,Mark Olsen,It is downright diabolical for Vaughn to make audiences even imagine a sequel to this unnecessary prequel simply to see if can be as outlandish as promised.,645
646,tt6856242,James Berardinelli,"As either a 007-inspired spy film or a comic book adventure, The King's Man feels stale.",646
647,tt6856242,Richard Roeper,"Part satire, part adventure, this prequel fails at both...",647
648,tt6856242,Adam Mullins-Khatib,"For the most part, though, the film has such a sloppy but fun narrative that one imagines the expansive cast...",648
649,tt6856242,Lindsey Bahr,Fiennes is as charming as ever. But it's also hard not to wish he had a better movie than this to exhibit both his singular charisma and combat skills.,649
650,tt6856242,Gary M. Kramer,"A dumb bit of fun, a revisionist history of WWI told in a nimble, comic-book style.... Rasputin (Rhys Ifans) is deliciously over-the-top, albeit in a pretty spectacular way.",650
651,tt6856242,Jeannette Catsoulis,"Any movie that lists ""Rasputin dance choreographer"" in the credits deserves at least a look.",651
652,tt6856242,Brian Tallerico,"A charismatic cast and occasionally entertaining piece of action choreography keep it from complete tedium, but this odd hybrid of war drama and patriotic action orgy never finds its groove.",652
653,tt6856242,Jen Chaney,A dreary knock-off in period costume that doubles as an embarrassing work of wish fulfillment for anyone who just wishes Bond could be more overtly royalist.,653
654,tt6856242,Sara Michelle Fetters,I honestly don't see how The King's Man isn't the final nail in this series' cinematic coffin.,654
655,tt6856242,Richard Whittaker,"All the broad humor of the original film is gone, replaced by clunky and often tasteless gags, and the attempts to extract pathos from genuine tragedies vary from tacky to insulting.",655
656,tt6856242,Mark Feeney,"History is just one big playpen for ""The King's Man,"" but some games are less fun than others.",656
657,tt6856242,Johnny Oleksinski,"It's hard to quit the ""Kingsman"" series, though they're seemingly trying to force us out.",657
658,tt6856242,Adam Graham,Don't let its handsome tailoring fool you; it's a mess.,658
659,tt6856242,Donald Clarke,"Who could not give themselves over to a scene in which, as Rasputin, Rhys Ifans - the film's lethal secret weapon - duels balletically with the heroes to the strains of the 1812 overture?",659
660,tt6856242,Chris Hewitt,"Fiennes is elegant and charming throughout ""King's Man,"" unflappable in the face of perils that would flap anybody else, but his light touch often seems to be in the wrong movie.",660
661,tt6856242,Leslie Felperin,"While the loopy emphasis throughout on fine tailoring offers some amusement, as does the presence of some very feisty goats, this plays like a grudgingly completed job for hire for all involved.",661
662,tt6264654,Matthew Monagle,This is no Ernest Cline novel; our emotional connection to the world and its characters goes far beyond the level of pop culture references.,662
663,tt6264654,Jake Wilson,"Free Guy is a very knowing movie, but part of its knowingness is its pop lightness -- even its blandness, if that can be seen as a virtue.",663
664,tt6264654,tt stern-enzi,"It's Ryan Reynold's show, and he really gives you everything.",664
665,tt6264654,Wenlei Ma,Free Guy is a big old mess. It's a movie that's more parts than the sum of its parts.,665
666,tt6264654,Mark Feeney,"Reynolds is his usual two steps away from absolute insincerity. Where in other movies that can be maddening, here it lends a nice lift to his line readings.",666
667,tt6264654,Sara Michelle Fetters,"While I'm no gamer, this is one breezily intoxicating expedition into the unknown I wish I could pick up a controller and play for myself, and that's a compliment.",667
668,tt6264654,Wendy Ide,"There are thematic parallels with everything from The Lego Movie to The Matrix, but key to its appeal is an unabashed sweetness and goofy enthusiasm that proves irresistible.",668
669,tt6264654,Christy Lemire,"This is really derivative, but I had a good time and laughed a lot more than I thought I would... If you're a fan of Ryan Reynolds, you get a lot of him here.",669
670,tt6264654,Clarisse Loughrey,[Jodie Comer's] so natural in the role that it saves Millie from existing only as the object of a man's affections almost singlehanded.,670
671,tt6264654,Richard Roeper,Ryan Reynolds is at top skill level in this clever video game comedy...,671
672,tt6264654,Nicholas Barber,"One of those rare blockbusters not to be based on a comic, a TV series or indeed a video game. It also offers some of the upbeat, optimistic entertainment we could all do with, despite the numerous shoot-outs and explosions...",672
673,tt6264654,David Fear,"It operates on the high-concept notion of a non-playable character experiencing an existential crises, but only as a delivery system for your standard, steroidal blockbuster.",673
674,tt6264654,Bilge Ebiri,"For a film that doesn't have an original bone in its body, Free Guy is surprisingly tolerable. ""Good"" isn't the word, though.",674
675,tt6264654,Rex Reed,An occasionally tolerable way to waste two hours in the middle of a summer heat wave. That is not a recommendation.,675
676,tt6264654,Stephanie Zacharek,"If there are problems with Free Guy, they bounce jauntily off Reynolds.",676
677,tt6264654,Anthony Lane,"""Free Guy"" is exhausting to behold.",677
678,tt6264654,Donald Clarke,"At its best, Free Guy is alert to the jolting contrasts between our dull world and the juiced up ones we enter on the PlayStation.",678
679,tt6264654,Johnny Oleksinski,"Studios, please make more movies like ""Free Guy.""",679
680,tt6264654,Peter Travers,"Ryan Reynolds piles on the charm as a bland bank teller who discovers he's just a pixelated extra in a violent video game. The comedy could have been sharper, spikier and riskier-like The Truman Show- but this summer funfest goes down easy,",680
681,tt6264654,Adam Graham,"It's overly busy and spreads itself thin in trying to bridge multiple worlds, which aren't linked by a consistent tone.",681
